pl_name,hostname,hip_name,default_flag,sy_snum,sy_pnum
11 Com b,11 Com,HIP 60202,0,2,1
11 Com b,11 Com,HIP 60202,0,2,1
11 Com b,11 Com,HIP 60202,1,2,1
11 UMi b,11 UMi,HIP 74793,1,1,1
11 UMi b,11 UMi,HIP 74793,0,1,1
11 UMi b,11 UMi,HIP 74793,0,1,1
14 And b,14 And,HIP 116076,1,1,1
14 And b,14 And,HIP 116076,0,1,1
14 And b,14 And,HIP 116076,0,1,1
14 Her b,14 Her,HIP 79248,0,1,2
14 Her b,14 Her,HIP 79248,0,1,2
14 Her b,14 Her,HIP 79248,1,1,2
14 Her b,14 Her,HIP 79248,0,1,2
14 Her b,14 Her,HIP 79248,0,1,2
14 Her b,14 Her,HIP 79248,0,1,2
14 Her b,14 Her,HIP 79248,0,1,2
14 Her b,14 Her,HIP 79248,0,1,2
16 Cyg B b,16 Cyg B,HIP 96901,0,3,1
16 Cyg B b,16 Cyg B,HIP 96901,0,3,1
16 Cyg B b,16 Cyg B,HIP 96901,0,3,1
16 Cyg B b,16 Cyg B,HIP 96901,0,3,1
16 Cyg B b,16 Cyg B,HIP 96901,0,3,1
16 Cyg B b,16 Cyg B,HIP 96901,1,3,1
17 Sco b,17 Sco,HIP 79540,1,1,1
18 Del b,18 Del,HIP 103527,0,2,1
18 Del b,18 Del,HIP 103527,1,2,1
18 Del b,18 Del,HIP 103527,0,2,1
24 Boo b,24 Boo,HIP 70791,1,1,1
24 Boo b,24 Boo,HIP 70791,0,1,1
24 Sex b,24 Sex,HIP 50887,1,1,2
24 Sex c,24 Sex,HIP 50887,1,1,2
30 Ari B b,30 Ari B,HIP 12184,0,4,1
30 Ari B b,30 Ari B,HIP 12184,0,4,1
30 Ari B b,30 Ari B,HIP 12184,1,4,1
4 UMa b,4 UMa,HIP 42527,1,1,1
4 UMa b,4 UMa,HIP 42527,0,1,1
42 Dra b,42 Dra,HIP 90344,1,2,1
47 UMa b,47 UMa,HIP 53721,0,1,3
47 UMa b,47 UMa,HIP 53721,1,1,3
47 UMa b,47 UMa,HIP 53721,0,1,3
47 UMa b,47 UMa,HIP 53721,0,1,3
47 UMa b,47 UMa,HIP 53721,0,1,3
47 UMa c,47 UMa,HIP 53721,1,1,3
47 UMa c,47 UMa,HIP 53721,0,1,3
47 UMa c,47 UMa,HIP 53721,0,1,3
47 UMa d,47 UMa,HIP 53721,1,1,3
47 UMa d,47 UMa,HIP 53721,0,1,3
51 Eri b,51 Eri,HIP 21547,1,3,1
51 Eri b,51 Eri,HIP 21547,0,3,1
51 Eri b,51 Eri,HIP 21547,0,3,1
51 Peg b,51 Peg,HIP 113357,0,1,1
51 Peg b,51 Peg,HIP 113357,0,1,1
51 Peg b,51 Peg,HIP 113357,1,1,1
51 Peg b,51 Peg,HIP 113357,0,1,1
51 Peg b,51 Peg,HIP 113357,0,1,1
55 Cnc b,55 Cnc,HIP 43587,0,2,5
55 Cnc b,55 Cnc,HIP 43587,0,2,5
55 Cnc b,55 Cnc,HIP 43587,0,2,5
55 Cnc b,55 Cnc,HIP 43587,0,2,5
55 Cnc b,55 Cnc,HIP 43587,0,2,5
55 Cnc b,55 Cnc,HIP 43587,0,2,5
55 Cnc b,55 Cnc,HIP 43587,0,2,5
55 Cnc b,55 Cnc,HIP 43587,0,2,5
55 Cnc b,55 Cnc,HIP 43587,0,2,5
55 Cnc b,55 Cnc,HIP 43587,0,2,5
55 Cnc b,55 Cnc,HIP 43587,1,2,5
55 Cnc b,55 Cnc,HIP 43587,0,2,5
55 Cnc c,55 Cnc,HIP 43587,0,2,5
55 Cnc c,55 Cnc,HIP 43587,0,2,5
55 Cnc c,55 Cnc,HIP 43587,0,2,5
55 Cnc c,55 Cnc,HIP 43587,0,2,5
55 Cnc c,55 Cnc,HIP 43587,0,2,5
55 Cnc c,55 Cnc,HIP 43587,1,2,5
55 Cnc c,55 Cnc,HIP 43587,0,2,5
55 Cnc c,55 Cnc,HIP 43587,0,2,5
55 Cnc d,55 Cnc,HIP 43587,0,2,5
55 Cnc d,55 Cnc,HIP 43587,1,2,5
55 Cnc d,55 Cnc,HIP 43587,0,2,5
55 Cnc d,55 Cnc,HIP 43587,0,2,5
55 Cnc d,55 Cnc,HIP 43587,0,2,5
55 Cnc d,55 Cnc,HIP 43587,0,2,5
55 Cnc d,55 Cnc,HIP 43587,0,2,5
55 Cnc d,55 Cnc,HIP 43587,0,2,5
55 Cnc d,55 Cnc,HIP 43587,0,2,5
55 Cnc d,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,1,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc e,55 Cnc,HIP 43587,0,2,5
55 Cnc f,55 Cnc,HIP 43587,0,2,5
55 Cnc f,55 Cnc,HIP 43587,0,2,5
55 Cnc f,55 Cnc,HIP 43587,0,2,5
55 Cnc f,55 Cnc,HIP 43587,0,2,5
55 Cnc f,55 Cnc,HIP 43587,0,2,5
55 Cnc f,55 Cnc,HIP 43587,0,2,5
55 Cnc f,55 Cnc,HIP 43587,1,2,5
6 Lyn b,6 Lyn,HIP 31039,0,1,1
6 Lyn b,6 Lyn,HIP 31039,0,1,1
6 Lyn b,6 Lyn,HIP 31039,1,1,1
6 Lyn b,6 Lyn,HIP 31039,0,1,1
61 Vir b,61 Vir,HIP 64924,0,1,3
61 Vir b,61 Vir,HIP 64924,1,1,3
61 Vir c,61 Vir,HIP 64924,0,1,3
61 Vir c,61 Vir,HIP 64924,1,1,3
61 Vir d,61 Vir,HIP 64924,1,1,3
7 CMa b,7 CMa,HIP 31592,0,1,2
7 CMa b,7 CMa,HIP 31592,0,1,2
7 CMa b,7 CMa,HIP 31592,1,1,2
7 CMa c,7 CMa,HIP 31592,1,1,2
70 Vir b,70 Vir,HIP 65721,0,1,1
70 Vir b,70 Vir,HIP 65721,0,1,1
70 Vir b,70 Vir,HIP 65721,0,1,1
70 Vir b,70 Vir,HIP 65721,1,1,1
70 Vir b,70 Vir,HIP 65721,0,1,1
70 Vir b,70 Vir,HIP 65721,0,1,1
75 Cet b,75 Cet,HIP 11791,0,2,2
75 Cet b,75 Cet,HIP 11791,1,2,2
75 Cet c,75 Cet,HIP 11791,1,2,2
8 UMi b,8 UMi,HIP 73136,1,1,1
8 UMi b,8 UMi,HIP 73136,0,1,1
81 Cet b,81 Cet,HIP 12247,0,1,1
81 Cet b,81 Cet,HIP 12247,0,1,1
81 Cet b,81 Cet,HIP 12247,1,1,1
91 Aqr b,91 Aqr,HIP 114855,1,3,1
AB Pic b,AB Pic,HIP 30034,1,1,1
AF Lep b,AF Lep,HIP 25486,1,1,1
AF Lep b,AF Lep,HIP 25486,0,1,1
AF Lep b,AF Lep,HIP 25486,0,1,1
AU Mic b,AU Mic,HIP 102409,1,1,3
AU Mic b,AU Mic,HIP 102409,0,1,3
AU Mic b,AU Mic,HIP 102409,0,1,3
AU Mic b,AU Mic,HIP 102409,0,1,3
AU Mic b,AU Mic,HIP 102409,0,1,3
AU Mic b,AU Mic,HIP 102409,0,1,3
AU Mic b,AU Mic,HIP 102409,0,1,3
AU Mic b,AU Mic,HIP 102409,0,1,3
AU Mic b,AU Mic,HIP 102409,0,1,3
AU Mic b,AU Mic,HIP 102409,0,1,3
AU Mic c,AU Mic,HIP 102409,0,1,3
AU Mic c,AU Mic,HIP 102409,0,1,3
AU Mic c,AU Mic,HIP 102409,1,1,3
AU Mic c,AU Mic,HIP 102409,0,1,3
AU Mic c,AU Mic,HIP 102409,0,1,3
AU Mic c,AU Mic,HIP 102409,0,1,3
AU Mic d,AU Mic,HIP 102409,1,1,3
BD+14 4559 b,BD+14 4559,HIP 104780,1,1,1
BD+14 4559 b,BD+14 4559,HIP 104780,0,1,1
BD+15 2940 b,BD+15 2940,HIP 78407,1,1,1
BD+48 740 b,BD+48 740,HIP 12684,1,1,1
BD+63 1405 b,BD+63 1405,HIP 88617,1,1,1
BD+63 1405 b,BD+63 1405,HIP 88617,0,1,1
BD-00 4475 b,BD-00 4475,HIP 114458,1,1,1
BD-06 1339 b,BD-06 1339,HIP 27803,1,1,2
BD-06 1339 c,BD-06 1339,HIP 27803,1,1,2
BD-08 2823 b,BD-08 2823,HIP 49067,1,1,2
BD-08 2823 b,BD-08 2823,HIP 49067,0,1,2
BD-08 2823 c,BD-08 2823,HIP 49067,1,1,2
BD-11 4672 b,BD-11 4672,HIP 90979,1,1,2
BD-11 4672 b,BD-11 4672,HIP 90979,0,1,2
BD-11 4672 c,BD-11 4672,HIP 90979,1,1,2
BD-17 63 b,BD-17 63,HIP 2247,1,1,1
BD-17 63 b,BD-17 63,HIP 2247,0,1,1
BD-210397 b,BD-210397,HIP 10337,1,1,2
BD-210397 c,BD-210397,HIP 10337,1,1,2
BD-210397 c,BD-210397,HIP 10337,0,1,2
DMPP-1 b,DMPP-1,HIP 27305,1,1,4
DMPP-1 c,DMPP-1,HIP 27305,1,1,4
DMPP-1 d,DMPP-1,HIP 27305,1,1,4
DMPP-1 e,DMPP-1,HIP 27305,1,1,4
DMPP-2 b,DMPP-2,HIP 8501,1,1,1
DMPP-3 A b,DMPP-3 A,HIP 28941,1,2,1
DMPP-3 A b,DMPP-3 A,HIP 28941,0,2,1
DMPP-4 b,DMPP-4,HIP 96258,1,1,1
DS Tuc A b,DS Tuc A,HIP 116748 A,0,2,1
DS Tuc A b,DS Tuc A,HIP 116748 A,1,2,1
DS Tuc A b,DS Tuc A,HIP 116748 A,0,2,1
GJ 1148 b,GJ 1148,HIP 57050,0,1,2
GJ 1148 b,GJ 1148,HIP 57050,1,1,2
GJ 1148 b,GJ 1148,HIP 57050,0,1,2
GJ 1148 c,GJ 1148,HIP 57050,1,1,2
GJ 1148 c,GJ 1148,HIP 57050,0,1,2
GJ 143 b,GJ 143,HIP 16069,1,1,2
GJ 143 b,GJ 143,HIP 16069,0,1,2
GJ 143 b,GJ 143,HIP 16069,0,1,2
GJ 15 A b,GJ 15 A,HIP 1475,1,2,2
GJ 15 A b,GJ 15 A,HIP 1475,0,2,2
GJ 15 A b,GJ 15 A,HIP 1475,0,2,2
GJ 15 A c,GJ 15 A,HIP 1475,1,2,2
GJ 160.2 b,GJ 160.2,HIP 19165,1,1,1
GJ 163 b,GJ 163,HIP 19394,1,1,3
GJ 163 c,GJ 163,HIP 19394,1,1,3
GJ 163 d,GJ 163,HIP 19394,1,1,3
GJ 179 b,GJ 179,HIP 22627,0,1,1
GJ 179 b,GJ 179,HIP 22627,0,1,1
GJ 179 b,GJ 179,HIP 22627,1,1,1
GJ 180 b,GJ 180,HIP 22762,1,1,3
GJ 180 b,GJ 180,HIP 22762,0,1,3
GJ 180 c,GJ 180,HIP 22762,1,1,3
GJ 180 d,GJ 180,HIP 22762,1,1,3
GJ 2056 b,GJ 2056,HIP 34785,1,1,1
GJ 229 A c,GJ 229,HIP 29295,1,2,2
GJ 229 A c,GJ 229,HIP 29295,0,2,2
GJ 229 b,GJ 229,HIP 29295,0,2,2
GJ 229 b,GJ 229,HIP 29295,0,2,2
GJ 229 b,GJ 229,HIP 29295,1,2,2
GJ 251 b,GJ 251,HIP 33226,1,1,1
GJ 27.1 b,GJ 27.1,HIP 3143,1,1,1
GJ 273 b,GJ 273,HIP 36208,1,1,2
GJ 273 c,GJ 273,HIP 36208,1,1,2
GJ 3021 b,GJ 3021,HIP 1292,1,2,1
GJ 3082 b,GJ 3082,HIP 5812,1,1,1
GJ 3090 b,GJ 3090,HIP 6365,1,1,1
GJ 3090 b,GJ 3090,HIP 6365,0,1,1
GJ 3138 b,GJ 3138,HIP 10037,1,1,3
GJ 3138 c,GJ 3138,HIP 10037,1,1,3
GJ 3138 d,GJ 3138,HIP 10037,1,1,3
GJ 3222 b,GJ 3222,HIP 15799,1,2,1
GJ 328 b,GJ 328,HIP 43790,0,1,2
GJ 328 b,GJ 328,HIP 43790,1,1,2
GJ 328 c,GJ 328,HIP 43790,1,1,2
GJ 338 B b,GJ 338 B,HIP 120005,0,2,1
GJ 338 B b,GJ 338 B,HIP 120005,1,2,1
GJ 357 b,GJ 357,HIP 47103,0,1,3
GJ 357 b,GJ 357,HIP 47103,1,1,3
GJ 357 b,GJ 357,HIP 47103,0,1,3
GJ 357 b,GJ 357,HIP 47103,0,1,3
GJ 357 c,GJ 357,HIP 47103,1,1,3
GJ 357 d,GJ 357,HIP 47103,1,1,3
GJ 367 b,GJ 367,HIP 47780,0,1,3
GJ 367 b,GJ 367,HIP 47780,0,1,3
GJ 367 b,GJ 367,HIP 47780,1,1,3
GJ 367 c,GJ 367,HIP 47780,1,1,3
GJ 367 d,GJ 367,HIP 47780,1,1,3
GJ 393 b,GJ 393,HIP 51317,1,1,1
GJ 3942 b,GJ 3942,HIP 79126,1,1,1
GJ 3998 b,GJ 3998,HIP 84460,1,1,2
GJ 3998 c,GJ 3998,HIP 84460,1,1,2
GJ 411 b,GJ 411,HIP 54035,0,1,2
GJ 411 b,GJ 411,HIP 54035,0,1,2
GJ 411 b,GJ 411,HIP 54035,0,1,2
GJ 411 b,GJ 411,HIP 54035,1,1,2
GJ 414 A b,GJ 414 A,HIP 54646,0,2,2
GJ 414 A b,GJ 414 A,HIP 54646,1,2,2
GJ 414 A c,GJ 414 A,HIP 54646,1,2,2
GJ 414 A c,GJ 414 A,HIP 54646,0,2,2
GJ 422 b,GJ 422,HIP 55042,1,1,1
GJ 422 b,GJ 422,HIP 55042,0,1,1
GJ 433 b,GJ 433,HIP 56528,0,1,3
GJ 433 b,GJ 433,HIP 56528,0,1,3
GJ 433 b,GJ 433,HIP 56528,1,1,3
GJ 433 b,GJ 433,HIP 56528,0,1,3
GJ 433 c,GJ 433,HIP 56528,0,1,3
GJ 433 c,GJ 433,HIP 56528,1,1,3
GJ 433 d,GJ 433,HIP 56528,1,1,3
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,1,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 436 b,GJ 436,HIP 57087,0,1,1
GJ 463 b,GJ 463,HIP 60398,0,1,1
GJ 463 b,GJ 463,HIP 60398,1,1,1
GJ 463 b,GJ 463,HIP 60398,0,1,1
GJ 480 b,GJ 480,HIP 61706,1,1,1
GJ 486 b,GJ 486,HIP 62452,1,1,1
GJ 486 b,GJ 486,HIP 62452,0,1,1
GJ 504 b,GJ 504,HIP 64792,1,1,1
GJ 514 b,GJ 514,HIP 65859,1,1,1
GJ 536 b,GJ 536,HIP 68469,0,1,1
GJ 536 b,GJ 536,HIP 68469,1,1,1
GJ 581 b,GJ 581,HIP 74995,0,1,3
GJ 581 b,GJ 581,HIP 74995,0,1,3
GJ 581 b,GJ 581,HIP 74995,0,1,3
GJ 581 b,GJ 581,HIP 74995,0,1,3
GJ 581 b,GJ 581,HIP 74995,1,1,3
GJ 581 b,GJ 581,HIP 74995,0,1,3
GJ 581 c,GJ 581,HIP 74995,0,1,3
GJ 581 c,GJ 581,HIP 74995,1,1,3
GJ 581 c,GJ 581,HIP 74995,0,1,3
GJ 581 c,GJ 581,HIP 74995,0,1,3
GJ 581 c,GJ 581,HIP 74995,0,1,3
GJ 581 e,GJ 581,HIP 74995,0,1,3
GJ 581 e,GJ 581,HIP 74995,1,1,3
GJ 581 e,GJ 581,HIP 74995,0,1,3
GJ 581 e,GJ 581,HIP 74995,0,1,3
GJ 625 b,GJ 625,HIP 80459,1,1,1
GJ 649 b,GJ 649,HIP 83043,0,1,1
GJ 649 b,GJ 649,HIP 83043,0,1,1
GJ 649 b,GJ 649,HIP 83043,1,1,1
GJ 674 b,GJ 674,HIP 85523,1,1,1
GJ 676 A b,GJ 676 A,HIP 85647,1,2,4
GJ 676 A b,GJ 676 A,HIP 85647,0,2,4
GJ 676 A b,GJ 676 A,HIP 85647,0,2,4
GJ 676 A b,GJ 676 A,HIP 85647,0,2,4
GJ 676 A b,GJ 676 A,HIP 85647,0,2,4
GJ 676 A c,GJ 676 A,HIP 85647,1,2,4
GJ 676 A c,GJ 676 A,HIP 85647,0,2,4
GJ 676 A d,GJ 676 A,HIP 85647,0,2,4
GJ 676 A d,GJ 676 A,HIP 85647,0,2,4
GJ 676 A d,GJ 676 A,HIP 85647,1,2,4
GJ 676 A e,GJ 676 A,HIP 85647,1,2,4
GJ 676 A e,GJ 676 A,HIP 85647,0,2,4
GJ 676 A e,GJ 676 A,HIP 85647,0,2,4
GJ 680 b,GJ 680,HIP 86057,1,2,1
GJ 682 b,GJ 682,HIP 86214,1,1,2
GJ 682 c,GJ 682,HIP 86214,1,1,2
GJ 685 b,GJ 685,HIP 86087,1,1,1
GJ 687 b,GJ 687,HIP 86162,1,1,2
GJ 687 b,GJ 687,HIP 86162,0,1,2
GJ 687 b,GJ 687,HIP 86162,0,1,2
GJ 687 b,GJ 687,HIP 86162,0,1,2
GJ 687 c,GJ 687,HIP 86162,1,1,2
GJ 720 A b,GJ 720 A,HIP 91128,1,2,1
GJ 724 b,GJ 724,HIP 91608,1,1,1
GJ 740 b,GJ 740,HIP 93101,1,1,1
GJ 806 b,GJ 806,HIP 102401,0,1,2
GJ 806 b,GJ 806,HIP 102401,1,1,2
GJ 806 c,GJ 806,HIP 102401,1,1,2
GJ 832 b,GJ 832,HIP 106440,0,1,1
GJ 832 b,GJ 832,HIP 106440,0,1,1
GJ 832 b,GJ 832,HIP 106440,1,1,1
GJ 832 b,GJ 832,HIP 106440,0,1,1
GJ 832 b,GJ 832,HIP 106440,0,1,1
GJ 849 b,GJ 849,HIP 109388,0,1,2
GJ 849 b,GJ 849,HIP 109388,0,1,2
GJ 849 b,GJ 849,HIP 109388,0,1,2
GJ 849 b,GJ 849,HIP 109388,0,1,2
GJ 849 b,GJ 849,HIP 109388,0,1,2
GJ 849 b,GJ 849,HIP 109388,1,1,2
GJ 849 b,GJ 849,HIP 109388,0,1,2
GJ 849 c,GJ 849,HIP 109388,0,1,2
GJ 849 c,GJ 849,HIP 109388,1,1,2
GJ 849 c,GJ 849,HIP 109388,0,1,2
GJ 86 b,GJ 86,HIP 10138,0,2,1
GJ 86 b,GJ 86,HIP 10138,0,2,1
GJ 86 b,GJ 86,HIP 10138,1,2,1
GJ 876 b,GJ 876,HIP 113020,0,1,4
GJ 876 b,GJ 876,HIP 113020,0,1,4
GJ 876 b,GJ 876,HIP 113020,1,1,4
GJ 876 b,GJ 876,HIP 113020,0,1,4
GJ 876 b,GJ 876,HIP 113020,0,1,4
GJ 876 b,GJ 876,HIP 113020,0,1,4
GJ 876 b,GJ 876,HIP 113020,0,1,4
GJ 876 b,GJ 876,HIP 113020,0,1,4
GJ 876 c,GJ 876,HIP 113020,0,1,4
GJ 876 c,GJ 876,HIP 113020,0,1,4
GJ 876 c,GJ 876,HIP 113020,1,1,4
GJ 876 c,GJ 876,HIP 113020,0,1,4
GJ 876 c,GJ 876,HIP 113020,0,1,4
GJ 876 c,GJ 876,HIP 113020,0,1,4
GJ 876 c,GJ 876,HIP 113020,0,1,4
GJ 876 d,GJ 876,HIP 113020,0,1,4
GJ 876 d,GJ 876,HIP 113020,0,1,4
GJ 876 d,GJ 876,HIP 113020,0,1,4
GJ 876 d,GJ 876,HIP 113020,0,1,4
GJ 876 d,GJ 876,HIP 113020,1,1,4
GJ 876 d,GJ 876,HIP 113020,0,1,4
GJ 876 d,GJ 876,HIP 113020,0,1,4
GJ 876 e,GJ 876,HIP 113020,0,1,4
GJ 876 e,GJ 876,HIP 113020,0,1,4
GJ 876 e,GJ 876,HIP 113020,1,1,4
GJ 887 b,GJ 887,HIP 114046,1,1,2
GJ 887 c,GJ 887,HIP 114046,1,1,2
GJ 896 A b,GJ 896 A,HIP 116132 A,1,2,1
GJ 9404 b,GJ 9404,HIP 60093,1,1,1
GJ 96 b,GJ 96,HIP 11048,1,1,1
GJ 9689 b,GJ 9689,HIP 99699,1,1,1
GJ 9714 b,GJ 9714,HIP 103768,1,1,1
GJ 9827 b,GJ 9827,HIP 115752,0,1,3
GJ 9827 b,GJ 9827,HIP 115752,0,1,3
GJ 9827 b,GJ 9827,HIP 115752,0,1,3
GJ 9827 b,GJ 9827,HIP 115752,0,1,3
GJ 9827 b,GJ 9827,HIP 115752,0,1,3
GJ 9827 b,GJ 9827,HIP 115752,0,1,3
GJ 9827 b,GJ 9827,HIP 115752,1,1,3
GJ 9827 b,GJ 9827,HIP 115752,0,1,3
GJ 9827 b,GJ 9827,HIP 115752,0,1,3
GJ 9827 c,GJ 9827,HIP 115752,0,1,3
GJ 9827 c,GJ 9827,HIP 115752,0,1,3
GJ 9827 c,GJ 9827,HIP 115752,0,1,3
GJ 9827 c,GJ 9827,HIP 115752,0,1,3
GJ 9827 c,GJ 9827,HIP 115752,0,1,3
GJ 9827 c,GJ 9827,HIP 115752,1,1,3
GJ 9827 c,GJ 9827,HIP 115752,0,1,3
GJ 9827 d,GJ 9827,HIP 115752,0,1,3
GJ 9827 d,GJ 9827,HIP 115752,1,1,3
GJ 9827 d,GJ 9827,HIP 115752,0,1,3
GJ 9827 d,GJ 9827,HIP 115752,0,1,3
GJ 9827 d,GJ 9827,HIP 115752,0,1,3
GJ 9827 d,GJ 9827,HIP 115752,0,1,3
Gl 378 b,Gl 378,HIP 49189,1,1,1
Gl 49 b,Gl 49,HIP 4872,1,2,1
Gl 686 b,Gl 686,HIP 86287,0,1,1
Gl 686 b,Gl 686,HIP 86287,0,1,1
Gl 686 b,Gl 686,HIP 86287,1,1,1
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,1,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 b,HAT-P-11,HIP 97657,0,1,2
HAT-P-11 c,HAT-P-11,HIP 97657,1,1,2
HAT-P-11 c,HAT-P-11,HIP 97657,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,1,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 b,HAT-P-2,HIP 80076,0,1,2
HAT-P-2 c,HAT-P-2,HIP 80076,1,1,2
HAT-P-56 b,HAT-P-56,HIP 32209,0,1,1
HAT-P-56 b,HAT-P-56,HIP 32209,0,1,1
HAT-P-56 b,HAT-P-56,HIP 32209,0,1,1
HAT-P-56 b,HAT-P-56,HIP 32209,0,1,1
HAT-P-56 b,HAT-P-56,HIP 32209,0,1,1
HAT-P-56 b,HAT-P-56,HIP 32209,0,1,1
HAT-P-56 b,HAT-P-56,HIP 32209,0,1,1
HAT-P-56 b,HAT-P-56,HIP 32209,0,1,1
HAT-P-56 b,HAT-P-56,HIP 32209,1,1,1
HAT-P-56 b,HAT-P-56,HIP 32209,0,1,1
HAT-P-56 b,HAT-P-56,HIP 32209,0,1,1
HD 100546 b,HD 100546,HIP 56379,1,1,1
HD 100655 b,HD 100655,HIP 56508,1,2,1
HD 100655 b,HD 100655,HIP 56508,0,2,1
HD 100777 b,HD 100777,HIP 56572,0,1,1
HD 100777 b,HD 100777,HIP 56572,0,1,1
HD 100777 b,HD 100777,HIP 56572,1,1,1
HD 10180 c,HD 10180,HIP 7599,1,1,6
HD 10180 c,HD 10180,HIP 7599,0,1,6
HD 10180 d,HD 10180,HIP 7599,0,1,6
HD 10180 d,HD 10180,HIP 7599,1,1,6
HD 10180 e,HD 10180,HIP 7599,1,1,6
HD 10180 e,HD 10180,HIP 7599,0,1,6
HD 10180 f,HD 10180,HIP 7599,0,1,6
HD 10180 f,HD 10180,HIP 7599,1,1,6
HD 10180 g,HD 10180,HIP 7599,1,1,6
HD 10180 g,HD 10180,HIP 7599,0,1,6
HD 10180 h,HD 10180,HIP 7599,1,1,6
HD 10180 h,HD 10180,HIP 7599,0,1,6
HD 101930 b,HD 101930,HIP 57172,0,2,1
HD 101930 b,HD 101930,HIP 57172,1,2,1
HD 102117 b,HD 102117,HIP 57291,1,1,1
HD 102117 b,HD 102117,HIP 57291,0,1,1
HD 102117 b,HD 102117,HIP 57291,0,1,1
HD 102117 b,HD 102117,HIP 57291,0,1,1
HD 102117 b,HD 102117,HIP 57291,0,1,1
HD 102195 b,HD 102195,HIP 57370,1,1,1
